Product ID,Product Name,Product Type,Net Quantity,Gross Sales,Discounts,Returns,Total Net Sales,Sales Date,Region,Sales Channel,Customer ID,Customer Segment,Salesperson ID,Discount Type,Return Reason,Order ID,Payment Method,,Months
6341,Product_6341,Christmas,49,4780.89,250.55,199.61,4330.7300000000005,8/5/2024,North,Online,CUST_7779,High-value,SP_7541,Fixed Amount,Not as Described,ORD_38207,Online Payment,,August
6384,Product_6384,Basket,24,4309.78,442.34,495.59,3371.8499999999995,8/5/2024,North,Online,CUST_7566,Frequent,SP_6319,Fixed Amount,-,ORD_49957,Cash,,August
6445,Product_6445,Christmas,33,1525,267.3,317.15,940.5500000000001,8/5/2024,North,Online,CUST_8413,Frequent,SP_5573,Percentage,Not as Described,ORD_59452,Cash,,August
6468,Product_6468,Christmas,25,1547.15,311.92,281.94,953.29,8/5/2024,West,Online,CUST_2645,New,SP_1325,Percentage,Not as Described,ORD_90465,Credit Card,,August
6494,Product_6494,Basket,13,2093.91,307.42,223.51,1562.9799999999998,8/5/2024,East,In-store,CUST_7278,New,SP_5599,Fixed Amount,Change of Mind,ORD_53232,Cash,,August
6511,Product_6511,Basket,20,4923.49,334.95,198.69,4389.85,8/5/2024,West,Online,CUST_6581,New,SP_7564,Percentage,Not as Described,ORD_24965,Online Payment,,August
6562,Product_6562,Basket,42,1194.76,465.63,128.38,600.75,8/5/2024,West,Online,CUST_8757,Frequent,SP_1090,Fixed Amount,Defective,ORD_88864,Online Payment,,August
6598,Product_6598,Christmas,40,3700.5,113.06,447.04,3140.4,8/5/2024,East,In-store,CUST_4681,High-value,SP_7017,Percentage,Defective,ORD_56725,Online Payment,,August
6623,Product_6623,Basket,50,2962.36,315.99,8.12,2638.25,8/5/2024,East,Online,CUST_6040,Frequent,SP_3714,Fixed Amount,Not as Described,ORD_42384,Online Payment,,August
6625,Product_6625,Basket,21,1403.67,39.82,369.67,994.1800000000001,8/5/2024,East,In-store,CUST_8790,New,SP_4959,Percentage,Defective,ORD_53990,Cash,,August
6643,Product_6643,Basket,28,3912.98,487.49,65.6,3359.89,8/5/2024,West,Online,CUST_8501,High-value,SP_2314,Fixed Amount,Not as Described,ORD_36361,Credit Card,,August
6670,Product_6670,Art & Sculpture,19,4542.05,367.87,171.54,4002.6400000000003,8/5/2024,South,Online,CUST_6372,Frequent,SP_3671,Percentage,Not as Described,ORD_23631,Cash,,August
6696,Product_6696,Home Decor,46,2261.44,183.51,21.13,2056.8,8/5/2024,West,In-store,CUST_4386,High-value,SP_5507,Percentage,Defective,ORD_31943,Credit Card,,August
6776,Product_6776,Art & Sculpture,36,4946.46,451.6,272.16,4222.7,8/5/2024,West,Online,CUST_3817,High-value,SP_4397,Percentage,Defective,ORD_44200,Credit Card,,August
6781,Product_6781,Basket,28,3959.73,460.92,335.07,3163.74,8/5/2024,North,Online,CUST_2539,New,SP_1668,Percentage,Defective,ORD_70990,Cash,,August
6803,Product_6803,Art & Sculpture,5,3091.27,453.8,179.08,2458.39,8/5/2024,East,In-store,CUST_7298,Frequent,SP_4502,Percentage,Not as Described,ORD_41318,Credit Card,,August
6825,Product_6825,Home Decor,6,2867.25,325.36,447.71,2094.18,8/5/2024,East,In-store,CUST_2868,High-value,SP_3002,Fixed Amount,-,ORD_75400,Online Payment,,August
6839,Product_6839,Home Decor,28,2189.81,357.11,161.39,1671.31,8/5/2024,West,Online,CUST_9828,High-value,SP_2037,Percentage,Defective,ORD_53551,Online Payment,,August
6874,Product_6874,Christmas,31,3399.25,479.17,416.55,2503.5299999999997,8/5/2024,West,In-store,CUST_1737,Frequent,SP_2803,Percentage,Change of Mind,ORD_70300,Credit Card,,August
6889,Product_6889,Home Decor,50,4159.79,116.17,176.36,3867.2599999999998,8/5/2024,East,In-store,CUST_9162,High-value,SP_6063,Fixed Amount,-,ORD_34365,Online Payment,,August
6905,Product_6905,Home Decor,17,1896.68,362.01,87.84,1446.8300000000002,8/5/2024,West,In-store,CUST_3444,High-value,SP_4969,Percentage,Defective,ORD_41844,Online Payment,,August
7017,Product_7017,Art & Sculpture,17,1940.09,306.42,310.22,1323.4499999999998,8/5/2024,East,Online,CUST_7427,High-value,SP_9002,Fixed Amount,-,ORD_54308,Online Payment,,August
7037,Product_7037,Art & Sculpture,43,2004.46,30.69,352.13,1621.6399999999999,8/5/2024,East,In-store,CUST_9538,Frequent,SP_2215,Fixed Amount,Not as Described,ORD_52599,Cash,,August
7044,Product_7044,Basket,5,4020.87,471.16,431.66,3118.05,8/5/2024,West,In-store,CUST_1017,Frequent,SP_1494,Fixed Amount,Not as Described,ORD_68367,Cash,,August
7059,Product_7059,Basket,44,4300.47,470.06,355.66,3474.7500000000005,8/5/2024,West,Online,CUST_9466,Frequent,SP_5581,Percentage,Change of Mind,ORD_19224,Online Payment,,August
7079,Product_7079,Home Decor,41,2655.69,239.74,490.25,1925.6999999999998,8/5/2024,North,In-store,CUST_8548,Frequent,SP_6321,Fixed Amount,Not as Described,ORD_58812,Credit Card,,August
7124,Product_7124,Art & Sculpture,28,4101.27,141.76,8.03,3951.48,8/5/2024,South,Online,CUST_3950,New,SP_5400,Fixed Amount,-,ORD_36566,Cash,,August
7144,Product_7144,Basket,8,1123.25,272.19,473.07,377.98999999999995,8/5/2024,East,Online,CUST_4131,New,SP_4069,Fixed Amount,-,ORD_98009,Online Payment,,August
7173,Product_7173,Home Decor,22,4495.62,349.93,140.55,4005.1399999999994,8/5/2024,East,Online,CUST_8454,High-value,SP_3831,Fixed Amount,Change of Mind,ORD_68929,Credit Card,,August
7176,Product_7176,Art & Sculpture,15,4649.43,76.63,363.04,4209.76,8/5/2024,South,Online,CUST_3261,Frequent,SP_7077,Fixed Amount,Change of Mind,ORD_34081,Cash,,August
7226,Product_7226,Art & Sculpture,15,2595.2,242.8,467.68,1884.7199999999996,8/5/2024,East,In-store,CUST_3029,Frequent,SP_6204,Fixed Amount,Not as Described,ORD_87274,Credit Card,,August
7229,Product_7229,Art & Sculpture,29,1283.66,396.81,86.73,800.1200000000001,8/5/2024,West,Online,CUST_9159,Frequent,SP_2948,Percentage,-,ORD_38748,Cash,,August
7254,Product_7254,Christmas,47,2500.46,296.08,398.25,1806.13,8/5/2024,East,In-store,CUST_4058,Frequent,SP_4296,Percentage,Change of Mind,ORD_16767,Cash,,August
7364,Product_7364,Home Decor,44,2261.99,1.94,327.5,1932.5499999999997,8/5/2024,West,In-store,CUST_8346,New,SP_6091,Percentage,Not as Described,ORD_91181,Online Payment,,August
7390,Product_7390,Christmas,7,4760.17,486.2,146.81,4127.16,8/5/2024,West,Online,CUST_8233,High-value,SP_2907,Percentage,-,ORD_26442,Credit Card,,August
7391,Product_7391,Art & Sculpture,33,4105.62,309.89,486.34,3309.39,8/5/2024,South,In-store,CUST_1243,High-value,SP_7433,Fixed Amount,Defective,ORD_63962,Cash,,August
7397,Product_7397,Christmas,31,3464.33,325.56,350.35,2788.42,8/5/2024,East,In-store,CUST_3831,New,SP_5875,Fixed Amount,Not as Described,ORD_93820,Cash,,August
7403,Product_7403,Home Decor,10,1743.47,228.83,472.47,1042.17,8/5/2024,East,In-store,CUST_9151,High-value,SP_4855,Percentage,-,ORD_84967,Credit Card,,August
7407,Product_7407,Christmas,49,3851.76,378.7,237.77,3235.2900000000004,8/5/2024,West,In-store,CUST_6457,Frequent,SP_9430,Percentage,Change of Mind,ORD_29958,Credit Card,,August
7414,Product_7414,Christmas,27,1163.43,23.61,220.79,919.0300000000002,8/5/2024,West,In-store,CUST_9044,New,SP_7678,Fixed Amount,Defective,ORD_26269,Online Payment,,August
7441,Product_7441,Home Decor,35,3358,74.12,14.06,3269.82,8/5/2024,East,In-store,CUST_8986,High-value,SP_6801,Fixed Amount,Defective,ORD_94976,Credit Card,,August
7463,Product_7463,Art & Sculpture,16,3884.29,54.48,324.16,3505.65,8/5/2024,West,In-store,CUST_9738,Frequent,SP_7680,Percentage,-,ORD_37868,Cash,,August
7646,Product_7646,Art & Sculpture,32,4873.24,256.03,174.63,4442.58,8/5/2024,South,In-store,CUST_3550,High-value,SP_8648,Percentage,Defective,ORD_78223,Cash,,August
7656,Product_7656,Home Decor,32,3539.01,72.72,363.02,3103.2700000000004,8/5/2024,West,Online,CUST_2480,High-value,SP_5482,Percentage,Defective,ORD_51914,Online Payment,,August
7669,Product_7669,Christmas,33,1120.88,376.05,368.11,376.72000000000014,8/5/2024,East,Online,CUST_5515,High-value,SP_2461,Percentage,-,ORD_14139,Cash,,August
7691,Product_7691,Home Decor,19,2841.91,266.38,265.8,2309.7299999999996,8/5/2024,North,Online,CUST_2738,High-value,SP_5767,Percentage,Not as Described,ORD_14978,Online Payment,,August
7708,Product_7708,Basket,32,2071.76,446.71,487.86,1137.19,8/5/2024,West,Online,CUST_8057,High-value,SP_6665,Percentage,-,ORD_20923,Online Payment,,August
7742,Product_7742,Basket,49,2069.83,184.66,155.26,1729.9099999999999,8/5/2024,West,In-store,CUST_9567,High-value,SP_7295,Percentage,-,ORD_36317,Cash,,August
7796,Product_7796,Christmas,50,3431.48,415.3,366.69,2649.49,8/5/2024,South,In-store,CUST_5458,New,SP_2603,Fixed Amount,-,ORD_89126,Credit Card,,August
7818,Product_7818,Home Decor,6,2314.88,110.21,233.77,1970.9,8/5/2024,North,In-store,CUST_8533,New,SP_2463,Fixed Amount,-,ORD_75857,Cash,,August
7894,Product_7894,Basket,28,4248.23,433.23,495.94,3319.0599999999995,8/5/2024,North,Online,CUST_1522,New,SP_7289,Fixed Amount,Not as Described,ORD_35866,Credit Card,,August
7914,Product_7914,Christmas,35,4584.05,185.44,414.54,3984.0700000000006,8/5/2024,North,Online,CUST_3698,High-value,SP_4280,Fixed Amount,-,ORD_40238,Cash,,August
7920,Product_7920,Home Decor,26,4367.8,442.36,386.41,3539.03,8/5/2024,East,Online,CUST_4756,Frequent,SP_8362,Fixed Amount,Change of Mind,ORD_75398,Cash,,August
7983,Product_7983,Christmas,34,1154.67,75.4,28.53,1050.74,8/5/2024,West,In-store,CUST_6249,New,SP_8583,Fixed Amount,Not as Described,ORD_58833,Online Payment,,August
8010,Product_8010,Home Decor,25,4319.33,45.41,291.34,3982.58,8/5/2024,West,In-store,CUST_1622,Frequent,SP_8048,Fixed Amount,-,ORD_12658,Cash,,August
8041,Product_8041,Basket,36,2108.52,239.46,306.6,1562.46,8/5/2024,West,Online,CUST_8142,New,SP_8142,Fixed Amount,Not as Described,ORD_50068,Credit Card,,August
8063,Product_8063,Basket,18,4949.16,62.51,24.65,4862,8/5/2024,North,Online,CUST_5415,High-value,SP_7585,Percentage,-,ORD_20832,Online Payment,,August
8068,Product_8068,Christmas,31,3735.28,77.41,203.36,3454.51,8/5/2024,East,Online,CUST_7140,High-value,SP_4034,Fixed Amount,-,ORD_93703,Credit Card,,August
8112,Product_8112,Art & Sculpture,49,2533.26,326,392.99,1814.2700000000002,8/5/2024,North,Online,CUST_4389,High-value,SP_6143,Percentage,Change of Mind,ORD_60456,Credit Card,,August
8116,Product_8116,Home Decor,44,1482.67,444.89,472.97,564.8100000000002,8/5/2024,North,In-store,CUST_5268,Frequent,SP_3782,Percentage,Change of Mind,ORD_56135,Online Payment,,August
8118,Product_8118,Home Decor,23,1252.8,326.99,350,575.81,8/5/2024,South,In-store,CUST_5904,Frequent,SP_7885,Percentage,Defective,ORD_71156,Credit Card,,August
8138,Product_8138,Home Decor,32,1554.91,414.49,354.33,786.0900000000001,8/5/2024,North,Online,CUST_5896,Frequent,SP_7020,Percentage,Change of Mind,ORD_16884,Credit Card,,August
8243,Product_8243,Art & Sculpture,39,1787.87,387.02,175.71,1225.1399999999999,8/5/2024,West,In-store,CUST_7328,New,SP_5283,Fixed Amount,Change of Mind,ORD_42136,Cash,,August
8282,Product_8282,Art & Sculpture,36,2600.18,437.25,50.65,2112.2799999999997,8/5/2024,West,Online,CUST_4792,High-value,SP_8354,Percentage,-,ORD_22475,Online Payment,,August
8314,Product_8314,Christmas,13,1438.42,477.83,123.73,836.8600000000001,8/5/2024,North,In-store,CUST_6183,High-value,SP_6924,Percentage,Change of Mind,ORD_13820,Cash,,August
8317,Product_8317,Home Decor,47,4795.99,114.7,351.04,4330.25,8/5/2024,West,Online,CUST_4812,High-value,SP_1377,Percentage,Not as Described,ORD_47480,Credit Card,,August
8322,Product_8322,Home Decor,10,4354.4,192.9,390.24,3771.26,8/5/2024,North,In-store,CUST_7001,New,SP_6367,Fixed Amount,Change of Mind,ORD_30088,Credit Card,,August
8327,Product_8327,Christmas,10,4290.19,447.44,22.84,3819.9099999999994,8/5/2024,North,Online,CUST_3327,Frequent,SP_1418,Fixed Amount,Not as Described,ORD_22546,Credit Card,,August
8329,Product_8329,Art & Sculpture,5,4391.34,303.15,243.84,3844.35,8/5/2024,South,Online,CUST_2064,New,SP_8059,Percentage,Defective,ORD_19025,Online Payment,,August
8367,Product_8367,Basket,45,3585.73,423.51,395.79,2766.4300000000003,8/5/2024,South,Online,CUST_2326,High-value,SP_4594,Fixed Amount,Change of Mind,ORD_93363,Cash,,August
8402,Product_8402,Home Decor,26,2481.98,164.46,295.64,2021.88,8/5/2024,North,In-store,CUST_5056,High-value,SP_1257,Percentage,Defective,ORD_13730,Online Payment,,August
8438,Product_8438,Home Decor,17,3254.43,360.35,125.88,2768.2,8/5/2024,West,Online,CUST_6028,High-value,SP_2528,Fixed Amount,-,ORD_39986,Online Payment,,August
8444,Product_8444,Home Decor,37,4497.49,96.53,361.22,4039.74,8/5/2024,West,In-store,CUST_1411,New,SP_9667,Fixed Amount,Change of Mind,ORD_35282,Online Payment,,August
8524,Product_8524,Christmas,21,3889,16.26,46.18,3826.56,8/5/2024,South,Online,CUST_7657,Frequent,SP_5370,Percentage,Change of Mind,ORD_87033,Cash,,August
8547,Product_8547,Home Decor,48,4031.96,404.37,146.83,3480.76,8/5/2024,South,Online,CUST_7228,High-value,SP_9477,Percentage,-,ORD_55848,Online Payment,,August
8569,Product_8569,Art & Sculpture,32,2221.2,118.78,133.25,1969.1699999999996,8/5/2024,South,Online,CUST_5271,Frequent,SP_6872,Fixed Amount,-,ORD_15898,Online Payment,,August
8572,Product_8572,Art & Sculpture,35,4463.47,294.5,102.67,4066.3,8/5/2024,North,In-store,CUST_8540,New,SP_1024,Percentage,Not as Described,ORD_55281,Cash,,August
8597,Product_8597,Christmas,48,2405.13,111.82,181.86,2111.45,8/5/2024,East,Online,CUST_4726,Frequent,SP_3028,Percentage,Change of Mind,ORD_12427,Cash,,August
8636,Product_8636,Home Decor,36,4218.04,103.28,335.35,3779.4100000000003,8/5/2024,West,In-store,CUST_2573,High-value,SP_7507,Percentage,Defective,ORD_68580,Credit Card,,August
8681,Product_8681,Home Decor,33,2718.86,299.84,96.3,2322.72,8/5/2024,North,Online,CUST_1157,New,SP_7179,Percentage,Change of Mind,ORD_89798,Cash,,August
8702,Product_8702,Home Decor,10,2817.3,104.88,315.57,2396.85,8/5/2024,West,In-store,CUST_1388,Frequent,SP_1361,Fixed Amount,Change of Mind,ORD_67140,Credit Card,,August
8728,Product_8728,Christmas,23,1096.31,160.97,228.18,707.1599999999999,8/5/2024,West,Online,CUST_7635,New,SP_2269,Percentage,Change of Mind,ORD_94981,Online Payment,,August
8817,Product_8817,Christmas,35,3233.1,157.62,103.54,2971.94,8/5/2024,North,Online,CUST_4326,Frequent,SP_7994,Percentage,-,ORD_52138,Online Payment,,August
8821,Product_8821,Home Decor,50,2891.8,472.4,13.76,2405.64,8/5/2024,North,Online,CUST_5568,New,SP_4262,Percentage,Not as Described,ORD_54447,Cash,,August
8839,Product_8839,Art & Sculpture,41,1419.6,54.45,472.45,892.6999999999998,8/5/2024,North,Online,CUST_1737,New,SP_7107,Fixed Amount,Change of Mind,ORD_44737,Cash,,August
8855,Product_8855,Basket,35,2565.36,94.71,170.91,2299.7400000000002,8/5/2024,East,In-store,CUST_8407,New,SP_1757,Percentage,Change of Mind,ORD_44974,Cash,,August
8875,Product_8875,Home Decor,43,4688.77,308.16,286.09,4094.5200000000004,8/5/2024,East,Online,CUST_1933,New,SP_8881,Fixed Amount,Change of Mind,ORD_43212,Online Payment,,August
8876,Product_8876,Home Decor,15,2596.49,347.01,240.55,2008.9299999999996,8/5/2024,North,In-store,CUST_1046,High-value,SP_7366,Percentage,-,ORD_64778,Cash,,August
8904,Product_8904,Christmas,39,4796.42,149.32,236.05,4411.05,8/5/2024,East,Online,CUST_7097,Frequent,SP_3637,Fixed Amount,Change of Mind,ORD_97270,Online Payment,,August
8980,Product_8980,Art & Sculpture,7,4621.18,202.98,249.84,4168.360000000001,8/5/2024,South,Online,CUST_5900,Frequent,SP_9609,Fixed Amount,-,ORD_63981,Cash,,August
9054,Product_9054,Art & Sculpture,39,4315.5,110.75,358.81,3845.94,8/5/2024,South,In-store,CUST_5213,High-value,SP_9377,Fixed Amount,Change of Mind,ORD_44448,Online Payment,,August
9103,Product_9103,Basket,28,2368.83,109.64,313.21,1945.98,8/5/2024,West,In-store,CUST_6374,New,SP_6162,Fixed Amount,-,ORD_11062,Credit Card,,August
9149,Product_9149,Christmas,47,1432.05,422.29,265.38,744.38,8/5/2024,North,Online,CUST_4269,High-value,SP_8960,Fixed Amount,Defective,ORD_84334,Cash,,August
9212,Product_9212,Home Decor,20,3806.75,219.12,285.8,3301.83,8/5/2024,West,In-store,CUST_2519,New,SP_9547,Fixed Amount,Defective,ORD_57907,Online Payment,,August
9213,Product_9213,Home Decor,7,2376.82,230.63,147.24,1998.95,8/5/2024,South,Online,CUST_7296,Frequent,SP_9478,Percentage,-,ORD_27734,Cash,,August
9215,Product_9215,Basket,28,4936.37,391.66,212.57,4332.14,8/5/2024,West,In-store,CUST_9303,High-value,SP_4478,Fixed Amount,Not as Described,ORD_74719,Credit Card,,August
9267,Product_9267,Basket,23,2093.45,314.34,72.85,1706.26,8/5/2024,West,Online,CUST_6127,New,SP_3056,Fixed Amount,-,ORD_71002,Credit Card,,August
9278,Product_9278,Basket,28,2514.34,207.35,421.12,1885.8700000000003,8/5/2024,South,In-store,CUST_1975,High-value,SP_3904,Percentage,Not as Described,ORD_60107,Online Payment,,August
9291,Product_9291,Home Decor,20,4845.01,107.58,394.89,4342.54,8/5/2024,South,Online,CUST_6594,Frequent,SP_5517,Fixed Amount,Defective,ORD_48106,Online Payment,,August
9323,Product_9323,Christmas,32,3315.7,141.46,388.06,2786.18,8/5/2024,West,In-store,CUST_6732,New,SP_5964,Percentage,Defective,ORD_71051,Online Payment,,August
9331,Product_9331,Christmas,23,3786.41,361.04,418.58,3006.79,8/5/2024,South,Online,CUST_4926,Frequent,SP_6391,Percentage,Change of Mind,ORD_64519,Credit Card,,August
9411,Product_9411,Art & Sculpture,8,2635.57,142.86,324.05,2168.66,8/5/2024,South,In-store,CUST_5542,Frequent,SP_3380,Fixed Amount,Defective,ORD_91716,Cash,,August
9435,Product_9435,Christmas,41,4705.27,266.46,326.54,4112.27,8/5/2024,North,Online,CUST_7246,Frequent,SP_8601,Percentage,Defective,ORD_52243,Credit Card,,August
9451,Product_9451,Art & Sculpture,26,1510.15,353.1,276.13,880.9200000000002,8/5/2024,North,Online,CUST_7281,Frequent,SP_6395,Percentage,Change of Mind,ORD_75676,Cash,,August
9461,Product_9461,Christmas,41,4007.22,472.96,87.75,3446.5099999999998,8/5/2024,West,In-store,CUST_3268,Frequent,SP_9208,Percentage,Change of Mind,ORD_58428,Credit Card,,August
9481,Product_9481,Art & Sculpture,39,3662.27,103.21,102.3,3456.7599999999998,8/5/2024,West,In-store,CUST_8665,New,SP_2722,Percentage,Defective,ORD_45821,Credit Card,,August
9505,Product_9505,Art & Sculpture,19,4326.7,145.44,351.09,3830.17,8/5/2024,West,Online,CUST_1937,Frequent,SP_2744,Percentage,Not as Described,ORD_84381,Cash,,August
9516,Product_9516,Basket,8,4643.7,453.88,180.4,4009.4199999999996,8/5/2024,East,Online,CUST_7220,Frequent,SP_9840,Fixed Amount,Change of Mind,ORD_23505,Cash,,August
9569,Product_9569,Home Decor,25,1633.9,147,155.75,1331.15,8/5/2024,South,Online,CUST_6001,New,SP_7188,Fixed Amount,Change of Mind,ORD_98763,Credit Card,,August
9570,Product_9570,Home Decor,27,3888.26,142.44,439.23,3306.59,8/5/2024,North,Online,CUST_6653,High-value,SP_4316,Percentage,Not as Described,ORD_56391,Credit Card,,August
9589,Product_9589,Home Decor,40,3067.92,345.33,274.53,2448.0600000000004,8/5/2024,East,In-store,CUST_7330,New,SP_9903,Percentage,Not as Described,ORD_91908,Online Payment,,August
9591,Product_9591,Christmas,41,3328.94,158.42,139.35,3031.17,8/5/2024,West,In-store,CUST_8435,High-value,SP_6567,Percentage,Not as Described,ORD_45433,Online Payment,,August
9651,Product_9651,Christmas,20,2033.59,472.9,227.99,1332.7,8/5/2024,North,In-store,CUST_4487,High-value,SP_4257,Percentage,Not as Described,ORD_75546,Credit Card,,August
9652,Product_9652,Basket,38,2240.46,102.18,453.63,1684.65,8/5/2024,West,Online,CUST_9139,High-value,SP_4687,Fixed Amount,Change of Mind,ORD_33389,Credit Card,,August
9679,Product_9679,Christmas,39,1484.1,70.07,491.8,922.23,8/5/2024,North,Online,CUST_6779,High-value,SP_9084,Percentage,Change of Mind,ORD_93305,Credit Card,,August
9703,Product_9703,Home Decor,41,3855.55,0.2,197.55,3657.8,8/5/2024,North,In-store,CUST_9454,High-value,SP_3577,Percentage,Defective,ORD_92138,Credit Card,,August
9743,Product_9743,Home Decor,49,3772.59,24.15,103.54,3644.9,8/5/2024,West,Online,CUST_7813,New,SP_5687,Fixed Amount,Not as Described,ORD_16168,Online Payment,,August
9753,Product_9753,Christmas,30,2844.34,213.21,416.8,2214.33,8/5/2024,East,Online,CUST_7785,High-value,SP_7232,Percentage,Defective,ORD_36581,Online Payment,,August
9767,Product_9767,Art & Sculpture,39,3813.31,168.4,355.86,3289.0499999999997,8/5/2024,South,Online,CUST_2658,Frequent,SP_2377,Fixed Amount,Defective,ORD_16362,Credit Card,,August
9885,Product_9885,Christmas,18,2131.34,302.61,481.74,1346.99,8/5/2024,North,In-store,CUST_9812,Frequent,SP_2378,Fixed Amount,Defective,ORD_98556,Cash,,August
